Person_ID,Timestamp,CH1,CH2,CH3,CH4
59edc316,ts1739731122083,61,40,31,27
59edc316,ts1739731122084,0,0,11,17
59edc316,ts1739731122084,59,40,30,26
59edc316,ts1739731122084,0,8,16,20
59edc316,ts1739731122084,50,36,30,27
59edc316,ts1739731122086,20,27,28,28
59edc316,ts1739731122086,45,39,35,32
59edc316,ts1739731122087,61,54,46,41
59edc316,ts1739731122088,36,42,43,42
59edc316,ts1739731122088,72,63,55,50
59edc316,ts1739731122090,0,21,33,39
59edc316,ts1739731122090,67,52,46,44
59edc316,ts1739731122092,0,18,28,34
59edc316,ts1739731122092,64,49,42,39
59edc316,ts1739731122093,12,25,31,34
59edc316,ts1739731122094,57,47,41,39
59edc316,ts1739731122095,40,43,42,41
59edc316,ts1739731122095,49,48,46,44
59edc316,ts1739731122096,66,61,55,50
59edc316,ts1739731122098,40,47,49,49
59edc316,ts1739731122098,73,64,58,54
59edc316,ts1739731122099,0,18,33,41
59edc316,ts1739731122099,66,50,45,44
59edc316,ts1739731122101,0,9,23,31
59edc316,ts1739731122101,63,45,38,36
59edc316,ts1739731122101,0,11,21,27
59edc316,ts1739731122103,52,38,33,31
59edc316,ts1739731122103,11,22,26,28
59edc316,ts1739731122103,41,35,32,31
59edc316,ts1739731122105,37,37,35,34
59edc316,ts1739731122105,24,29,31,32
59edc316,ts1739731122107,66,56,47,41
59edc316,ts1739731122107,0,1,18,26
59edc316,ts1739731122108,64,43,35,33
59edc316,ts1739731122109,0,0,13,20
59edc316,ts1739731122110,60,40,31,28
59edc316,ts1739731122110,0,0,12,18
59edc316,ts1739731122110,46,31,25,23
59edc316,ts1739731122112,0,8,15,18
59edc316,ts1739731122113,31,23,21,21
59edc316,ts1739731122113,15,19,20,21
59edc316,ts1739731122113,8,12,16,18
59edc316,ts1739731122115,38,31,26,23
59edc316,ts1739731122115,0,0,3,11
59edc316,ts1739731122116,64,40,28,22
59edc316,ts1739731122116,0,0,8,13
59edc316,ts1739731122118,57,38,28,23
59edc316,ts1739731122118,0,0,8,14
59edc316,ts1739731122118,51,33,25,21
59edc316,ts1739731122120,0,4,12,16
59edc316,ts1739731122120,36,26,21,20
59edc316,ts1739731122120,4,13,17,18
59edc316,ts1739731122120,14,14,16,17
59edc316,ts1739731122120,28,25,22,21
59edc316,ts1739731122123,0,0,6,12
59edc316,ts1739731122124,66,44,31,24
59edc316,ts1739731122124,0,0,8,15
59edc316,ts1739731122124,58,38,28,24
59edc316,ts1739731122124,0,0,8,14
59edc316,ts1739731122124,55,35,26,22
59edc316,ts1739731122124,0,3,12,16
59edc316,ts1739731122128,37,26,22,20
59edc316,ts1739731122129,0,10,15,17
59edc316,ts1739731122129,18,16,16,17
59edc316,ts1739731122130,21,21,20,19
59edc316,ts1739731122131,0,3,10,14
59edc316,ts1739731122132,58,42,31,25
59edc316,ts1739731122132,0,0,7,14
59edc316,ts1739731122132,60,38,27,23
59edc316,ts1739731122134,0,0,7,13
59edc316,ts1739731122135,57,37,27,23
59edc316,ts1739731122136,0,0,10,15
59edc316,ts1739731122136,41,27,22,20
59edc316,ts1739731122137,0,5,12,15
59edc316,ts1739731122138,23,17,16,16
59edc316,ts1739731122138,12,15,16,16
59edc316,ts1739731122139,0,3,8,12
59edc316,ts1739731122140,34,26,20,17
59edc316,ts1739731122140,0,0,0,6
59edc316,ts1739731122141,62,37,24,18
59edc316,ts1739731122142,0,0,4,9
59edc316,ts1739731122142,57,36,25,19
59edc316,ts1739731122143,0,0,5,9
59edc316,ts1739731122144,50,30,21,17
59edc316,ts1739731122144,0,1,8,11
59edc316,ts1739731122145,33,22,17,15
59edc316,ts1739731122146,1,10,13,14
59edc316,ts1739731122147,13,13,14,15
59edc316,ts1739731122147,26,23,20,19
59edc316,ts1739731122148,0,0,3,9
59edc316,ts1739731122148,65,42,28,22
59edc316,ts1739731122149,0,0,7,13
59edc316,ts1739731122151,59,38,29,24
59edc316,ts1739731122151,0,0,9,15
59edc316,ts1739731122152,56,36,27,23
59edc316,ts1739731122153,0,2,12,17
59edc316,ts1739731122153,39,27,22,21
59edc316,ts1739731122154,0,10,15,17
59edc316,ts1739731122155,19,16,16,17
59edc316,ts1739731122155,20,20,19,19
59edc316,ts1739731122156,0,1,9,13
59edc316,ts1739731122157,57,40,29,24
59edc316,ts1739731122157,0,0,5,12
59edc316,ts1739731122158,60,38,27,22
59edc316,ts1739731122159,0,0,7,13
59edc316,ts1739731122160,57,37,27,22
59edc316,ts1739731122160,0,0,9,14
59edc316,ts1739731122161,45,29,23,20
59edc316,ts1739731122161,0,7,13,16
59edc316,ts1739731122162,27,20,19,18
59edc316,ts1739731122163,12,17,18,18
59edc316,ts1739731122163,3,8,13,15
59edc316,ts1739731122164,40,32,25,22
59edc316,ts1739731122164,0,0,2,10
59edc316,ts1739731122165,64,39,26,21
59edc316,ts1739731122167,0,0,6,12
59edc316,ts1739731122167,58,37,27,22
59edc316,ts1739731122168,0,0,8,13
59edc316,ts1739731122168,50,32,24,20
59edc316,ts1739731122168,0,4,12,15
59edc316,ts1739731122170,33,23,20,19
59edc316,ts1739731122170,6,14,17,18
59edc316,ts1739731122170,14,14,16,17
59edc316,ts1739731122172,33,28,24,22
59edc316,ts1739731122173,0,0,5,12
59edc316,ts1739731122174,66,43,30,24
59edc316,ts1739731122175,0,0,8,14
59edc316,ts1739731122175,61,39,29,24
59edc316,ts1739731122176,0,0,8,14
59edc316,ts1739731122177,53,35,26,22
59edc316,ts1739731122178,0,2,12,16
59edc316,ts1739731122178,37,25,21,20
59edc316,ts1739731122179,2,12,16,17
59edc316,ts1739731122180,16,15,16,17
59edc316,ts1739731122180,24,22,21,20
59edc316,ts1739731122181,0,1,9,13
59edc316,ts1739731122182,62,44,32,25
59edc316,ts1739731122182,0,0,8,14
59edc316,ts1739731122183,60,38,28,24
59edc316,ts1739731122183,0,0,8,14
59edc316,ts1739731122184,58,37,27,23
59edc316,ts1739731122184,0,0,10,15
59edc316,ts1739731122186,44,29,23,20
59edc316,ts1739731122187,0,9,14,17
59edc316,ts1739731122187,25,20,18,18
59edc316,ts1739731122188,17,19,19,19
59edc316,ts1739731122189,0,7,12,15
59edc316,ts1739731122189,50,38,29,24
59edc316,ts1739731122190,0,0,4,12
59edc316,ts1739731122191,61,38,27,22
59edc316,ts1739731122191,0,0,6,12
59edc316,ts1739731122192,57,37,26,22
59edc316,ts1739731122193,0,0,9,14
59edc316,ts1739731122194,46,30,23,20
59edc316,ts1739731122194,0,5,12,15
59edc316,ts1739731122195,27,20,18,17
59edc316,ts1739731122195,5,12,15,16
59edc316,ts1739731122197,4,8,12,14
59edc316,ts1739731122197,30,25,21,19
59edc316,ts1739731122198,0,0,1,8
59edc316,ts1739731122199,66,42,28,21
59edc316,ts1739731122199,0,0,7,12
59edc316,ts1739731122200,58,38,27,22
59edc316,ts1739731122201,0,0,8,13
59edc316,ts1739731122201,55,35,26,22
59edc316,ts1739731122202,0,4,12,16
59edc316,ts1739731122203,37,26,22,20
59edc316,ts1739731122203,4,13,16,18
59edc316,ts1739731122204,20,17,18,18
59edc316,ts1739731122206,32,28,25,23
59edc316,ts1739731122206,0,7,14,17
59edc316,ts1739731122207,66,47,35,29
59edc316,ts1739731122208,0,0,10,17
59edc316,ts1739731122208,60,39,29,25
59edc316,ts1739731122209,0,0,7,14
59edc316,ts1739731122209,56,35,26,22
59edc316,ts1739731122210,0,0,10,15
59edc316,ts1739731122211,39,26,21,19
59edc316,ts1739731122211,0,7,13,15
59edc316,ts1739731122213,20,16,15,16
59edc316,ts1739731122213,15,17,17,17
59edc316,ts1739731122214,0,1,8,12
59edc316,ts1739731122215,49,36,26,22
59edc316,ts1739731122216,0,0,2,10
59edc316,ts1739731122216,61,38,26,21
59edc316,ts1739731122217,0,0,6,12
59edc316,ts1739731122217,57,37,27,22
59edc316,ts1739731122218,0,0,9,14
59edc316,ts1739731122218,46,29,23,20
59edc316,ts1739731122219,0,6,12,15
59edc316,ts1739731122221,28,21,18,18
59edc316,ts1739731122222,12,17,18,18
59edc316,ts1739731122222,7,11,14,16
59edc316,ts1739731122223,40,32,26,23
59edc316,ts1739731122224,0,0,3,11
59edc316,ts1739731122224,65,40,27,22
59edc316,ts1739731122225,0,0,7,13
59edc316,ts1739731122226,58,37,27,22
59edc316,ts1739731122226,0,0,7,13
59edc316,ts1739731122227,52,33,24,21
59edc316,ts1739731122228,0,3,11,15
59edc316,ts1739731122228,31,21,18,17
59edc316,ts1739731122229,1,9,13,15
59edc316,ts1739731122229,12,12,13,14
59edc316,ts1739731122230,32,27,22,20
59edc316,ts1739731122230,0,0,7,12
59edc316,ts1739731122232,67,45,31,25
59edc316,ts1739731122233,0,0,9,15
59edc316,ts1739731122234,60,39,29,24
59edc316,ts1739731122234,0,0,8,14
59edc316,ts1739731122235,57,36,27,23
59edc316,ts1739731122235,0,1,11,16
59edc316,ts1739731122236,39,27,22,20
59edc316,ts1739731122237,0,9,14,17
59edc316,ts1739731122237,22,17,17,17
59edc316,ts1739731122238,18,19,19,19
59edc316,ts1739731122239,0,0,8,13
59edc316,ts1739731122239,52,37,27,22
