Person_ID,Timestamp,CH1,CH2,CH3,CH4
4d0c952b,ts1739732399300,0,8,13,15
4d0c952b,ts1739732399312,10,10,12,14
4d0c952b,ts1739732399323,34,28,23,20
4d0c952b,ts1739732399333,0,0,4,10
4d0c952b,ts1739732399345,58,37,25,21
4d0c952b,ts1739732399354,0,0,7,12
4d0c952b,ts1739732399366,49,31,24,20
4d0c952b,ts1739732399376,0,0,8,13
4d0c952b,ts1739732399388,32,21,18,17
4d0c952b,ts1739732399399,0,0,7,11
4d0c952b,ts1739732399410,25,17,15,14
4d0c952b,ts1739732399420,15,17,16,15
4d0c952b,ts1739732399432,14,15,16,16
4d0c952b,ts1739732399442,24,24,21,19
4d0c952b,ts1739732399453,0,0,3,9
4d0c952b,ts1739732399464,42,26,20,16
4d0c952b,ts1739732399474,0,0,3,8
4d0c952b,ts1739732399486,40,27,20,16
4d0c952b,ts1739732399496,0,0,4,9
4d0c952b,ts1739732399508,36,23,17,15
4d0c952b,ts1739732399518,0,10,13,14
4d0c952b,ts1739732399529,25,21,18,17
4d0c952b,ts1739732399539,8,9,13,15
4d0c952b,ts1739732399551,13,13,14,15
4d0c952b,ts1739732399562,14,19,17,16
4d0c952b,ts1739732399572,0,0,4,9
4d0c952b,ts1739732399584,47,31,23,19
4d0c952b,ts1739732399594,0,0,5,10
4d0c952b,ts1739732399606,46,30,22,18
4d0c952b,ts1739732399616,0,6,11,14
4d0c952b,ts1739732399627,42,31,24,21
4d0c952b,ts1739732399637,0,0,9,14
4d0c952b,ts1739732399649,32,23,19,18
4d0c952b,ts1739732399659,0,2,9,13
4d0c952b,ts1739732399671,21,15,14,14
4d0c952b,ts1739732399681,0,6,9,11
4d0c952b,ts1739732399692,1,2,5,8
4d0c952b,ts1739732399703,29,23,17,15
4d0c952b,ts1739732399713,0,0,5,9
4d0c952b,ts1739732399725,44,30,22,18
4d0c952b,ts1739732399736,0,8,12,14
4d0c952b,ts1739732399747,44,33,26,21
4d0c952b,ts1739732399757,0,0,8,13
4d0c952b,ts1739732399768,52,24,20,18
4d0c952b,ts1739732399779,0,1,8,12
4d0c952b,ts1739732399790,28,20,17,16
4d0c952b,ts1739732399801,16,12,14,15
4d0c952b,ts1739732399812,19,18,17,17
4d0c952b,ts1739732399823,19,20,19,17
4d0c952b,ts1739732399833,0,0,3,8
4d0c952b,ts1739732399844,48,41,29,22
4d0c952b,ts1739732399855,0,0,10,15
4d0c952b,ts1739732399866,55,34,27,23
4d0c952b,ts1739732399877,0,0,8,14
4d0c952b,ts1739732399888,36,24,20,18
4d0c952b,ts1739732399898,0,0,7,12
4d0c952b,ts1739732399909,30,20,17,16
4d0c952b,ts1739732399920,0,2,9,12
4d0c952b,ts1739732399931,20,14,13,13
4d0c952b,ts1739732399943,10,12,13,13
4d0c952b,ts1739732399952,0,0,3,8
4d0c952b,ts1739732399963,42,28,21,17
4d0c952b,ts1739732399974,0,0,4,9
4d0c952b,ts1739732399985,46,30,22,18
4d0c952b,ts1739732399997,0,0,4,10
4d0c952b,ts1739732400008,42,27,20,17
4d0c952b,ts1739732400018,0,4,10,13
4d0c952b,ts1739732400029,31,23,19,17
4d0c952b,ts1739732400040,0,1,8,12
4d0c952b,ts1739732400051,21,15,14,14
4d0c952b,ts1739732400061,0,8,11,13
4d0c952b,ts1739732400072,5,6,9,11
4d0c952b,ts1739732400083,27,22,18,16
4d0c952b,ts1739732400094,0,0,6,10
4d0c952b,ts1739732400105,44,29,22,18
4d0c952b,ts1739732400116,0,0,5,10
4d0c952b,ts1739732400126,47,32,23,19
4d0c952b,ts1739732400138,0,0,8,12
4d0c952b,ts1739732400148,40,27,21,18
4d0c952b,ts1739732400159,0,2,9,13
4d0c952b,ts1739732400168,32,23,19,17
4d0c952b,ts1739732400181,0,5,10,13
4d0c952b,ts1739732400192,27,26,21,18
4d0c952b,ts1739732400203,15,22,21,20
4d0c952b,ts1739732400213,0,0,6,12
4d0c952b,ts1739732400224,46,31,23,19
4d0c952b,ts1739732400235,0,0,6,11
4d0c952b,ts1739732400243,49,33,24,20
4d0c952b,ts1739732400256,0,0,7,12
4d0c952b,ts1739732400269,48,40,29,23
4d0c952b,ts1739732400278,0,4,13,16
4d0c952b,ts1739732400289,49,31,25,22
4d0c952b,ts1739732400301,0,6,13,16
4d0c952b,ts1739732400311,28,21,19,19
4d0c952b,ts1739732400322,4,11,15,16
4d0c952b,ts1739732400333,0,2,8,12
4d0c952b,ts1739732400343,44,31,23,19
4d0c952b,ts1739732400354,0,0,7,12
4d0c952b,ts1739732400366,59,36,26,21
4d0c952b,ts1739732400376,0,0,7,13
4d0c952b,ts1739732400387,40,27,21,19
4d0c952b,ts1739732400398,0,0,8,12
4d0c952b,ts1739732400410,31,24,19,17
4d0c952b,ts1739732400419,0,1,8,12
4d0c952b,ts1739732400432,27,19,16,15
4d0c952b,ts1739732400439,0,7,12,14
4d0c952b,ts1739732400453,17,13,13,14
4d0c952b,ts1739732400464,41,33,26,21
4d0c952b,ts1739732400475,0,0,9,14
4d0c952b,ts1739732400486,47,32,25,21
4d0c952b,ts1739732400493,0,0,8,13
4d0c952b,ts1739732400508,47,32,24,21
4d0c952b,ts1739732400518,0,11,16,18
4d0c952b,ts1739732400528,39,31,26,23
4d0c952b,ts1739732400540,2,9,15,18
4d0c952b,ts1739732400547,32,25,23,21
4d0c952b,ts1739732400561,0,9,15,17
4d0c952b,ts1739732400571,19,17,17,17
4d0c952b,ts1739732400583,23,23,21,20
4d0c952b,ts1739732400595,0,3,10,14
4d0c952b,ts1739732400603,49,34,26,22
4d0c952b,ts1739732400616,0,0,8,13
4d0c952b,ts1739732400626,51,35,26,22
4d0c952b,ts1739732400638,0,0,10,15
4d0c952b,ts1739732400647,46,31,24,21
4d0c952b,ts1739732400659,0,4,12,15
4d0c952b,ts1739732400670,55,38,29,24
4d0c952b,ts1739732400680,0,11,17,20
4d0c952b,ts1739732400692,29,23,22,21
4d0c952b,ts1739732400704,13,19,21,21
4d0c952b,ts1739732400714,0,2,10,15
4d0c952b,ts1739732400726,50,35,27,23
4d0c952b,ts1739732400735,0,0,9,15
4d0c952b,ts1739732400746,52,36,28,24
4d0c952b,ts1739732400758,0,0,9,14
4d0c952b,ts1739732400768,42,26,22,20
4d0c952b,ts1739732400779,0,0,8,13
4d0c952b,ts1739732400791,38,26,21,18
4d0c952b,ts1739732400800,0,5,11,14
4d0c952b,ts1739732400811,29,21,18,17
4d0c952b,ts1739732400817,21,22,21,19
4d0c952b,ts1739732400834,3,9,14,16
4d0c952b,ts1739732400845,47,37,29,24
4d0c952b,ts1739732400854,0,2,12,17
4d0c952b,ts1739732400867,51,35,28,24
4d0c952b,ts1739732400874,0,8,15,18
4d0c952b,ts1739732400888,49,37,30,26
4d0c952b,ts1739732400895,0,4,13,18
4d0c952b,ts1739732400909,42,30,25,23
4d0c952b,ts1739732400919,0,8,14,18
4d0c952b,ts1739732400932,34,27,24,22
4d0c952b,ts1739732400943,3,13,17,19
4d0c952b,ts1739732400951,18,15,16,17
4d0c952b,ts1739732400964,42,35,28,25
4d0c952b,ts1739732400976,0,2,11,16
4d0c952b,ts1739732400985,65,44,33,27
4d0c952b,ts1739732400998,0,2,13,18
4d0c952b,ts1739732401006,46,33,27,24
4d0c952b,ts1739732401018,0,2,11,16
4d0c952b,ts1739732401030,38,27,22,21
4d0c952b,ts1739732401041,0,4,11,15
4d0c952b,ts1739732401052,33,24,20,19
4d0c952b,ts1739732401061,14,16,17,18
4d0c952b,ts1739732401074,21,19,19,19
4d0c952b,ts1739732401084,39,35,29,25
4d0c952b,ts1739732401096,0,1,12,17
4d0c952b,ts1739732401103,53,36,28,25
4d0c952b,ts1739732401117,0,4,13,17
4d0c952b,ts1739732401128,55,39,30,26
4d0c952b,ts1739732401138,0,4,13,18
4d0c952b,ts1739732401150,47,33,27,24
4d0c952b,ts1739732401160,0,7,14,18
4d0c952b,ts1739732401171,44,32,26,24
4d0c952b,ts1739732401181,1,13,18,20
4d0c952b,ts1739732401194,28,24,22,22
4d0c952b,ts1739732401204,30,30,27,26
4d0c952b,ts1739732401215,0,1,11,17
4d0c952b,ts1739732401226,61,41,31,26
4d0c952b,ts1739732401235,0,2,12,17
4d0c952b,ts1739732401248,47,34,27,24
4d0c952b,ts1739732401259,0,0,10,15
4d0c952b,ts1739732401270,43,29,24,21
4d0c952b,ts1739732401279,4,10,15,18
4d0c952b,ts1739732401291,36,28,24,22
4d0c952b,ts1739732401303,0,10,16,18
4d0c952b,ts1739732401312,23,19,19,19
4d0c952b,ts1739732401324,24,24,23,21
4d0c952b,ts1739732401335,1,8,14,17
4d0c952b,ts1739732401347,54,39,30,26
4d0c952b,ts1739732401355,0,0,11,17
4d0c952b,ts1739732401367,54,37,29,25
4d0c952b,ts1739732401378,0,0,10,16
4d0c952b,ts1739732401388,58,39,30,25
4d0c952b,ts1739732401397,0,6,15,18
4d0c952b,ts1739732401409,39,29,25,23
4d0c952b,ts1739732401422,0,9,15,18
4d0c952b,ts1739732401432,34,26,23,22
4d0c952b,ts1739732401443,26,27,25,24
4d0c952b,ts1739732401452,0,8,15,19
4d0c952b,ts1739732401466,54,39,31,27
4d0c952b,ts1739732401477,0,1,12,17
4d0c952b,ts1739732401488,57,37,29,25
4d0c952b,ts1739732401498,0,8,15,19
4d0c952b,ts1739732401509,48,35,29,26
4d0c952b,ts1739732401520,0,5,14,18
4d0c952b,ts1739732401530,40,29,24,23
4d0c952b,ts1739732401541,0,9,14,18
4d0c952b,ts1739732401553,32,32,26,24
4d0c952b,ts1739732401564,7,16,20,21
4d0c952b,ts1739732401574,8,10,15,17
4d0c952b,ts1739732401584,46,35,29,25
4d0c952b,ts1739732401596,0,0,10,15
4d0c952b,ts1739732401607,52,36,28,24
4d0c952b,ts1739732401618,0,0,9,14
4d0c952b,ts1739732401630,50,32,25,22
4d0c952b,ts1739732401638,0,1,9,14
4d0c952b,ts1739732401651,39,27,22,20
4d0c952b,ts1739732401662,5,13,16,18
4d0c952b,ts1739732401672,29,25,22,21
4d0c952b,ts1739732401683,1,11,15,17
4d0c952b,ts1739732401694,15,14,15,17
4d0c952b,ts1739732401702,40,32,26,23
4d0c952b,ts1739732401714,0,5,13,17
4d0c952b,ts1739732401727,52,37,29,25
4d0c952b,ts1739732401738,0,0,9,16
4d0c952b,ts1739732401749,54,36,28,24
4d0c952b,ts1739732401759,0,1,10,15
4d0c952b,ts1739732401769,56,33,26,23
4d0c952b,ts1739732401779,0,5,12,16
4d0c952b,ts1739732401792,35,26,22,21
4d0c952b,ts1739732401803,0,9,14,17
4d0c952b,ts1739732401814,26,20,19,19
4d0c952b,ts1739732401825,40,31,26,24
4d0c952b,ts1739732401835,0,0,9,15
4d0c952b,ts1739732401847,51,35,27,23
4d0c952b,ts1739732401857,0,0,9,14
4d0c952b,ts1739732401868,52,35,27,23
4d0c952b,ts1739732401877,0,5,13,16
4d0c952b,ts1739732401891,45,32,26,23
4d0c952b,ts1739732401898,0,4,12,16
4d0c952b,ts1739732401911,37,27,23,21
4d0c952b,ts1739732401922,0,8,14,16
4d0c952b,ts1739732401933,41,27,23,21
4d0c952b,ts1739732401945,10,18,20,20
4d0c952b,ts1739732401953,0,0,8,13
4d0c952b,ts1739732401965,51,35,27,22
4d0c952b,ts1739732401977,0,0,9,14
4d0c952b,ts1739732401987,63,42,31,25
4d0c952b,ts1739732401998,0,0,11,16
4d0c952b,ts1739732402009,43,29,24,22
4d0c952b,ts1739732402021,0,1,10,14
4d0c952b,ts1739732402032,35,25,20,19
4d0c952b,ts1739732402042,0,8,13,15
4d0c952b,ts1739732402053,26,20,18,18
4d0c952b,ts1739732402062,4,12,15,16
4d0c952b,ts1739732402075,1,4,9,13
4d0c952b,ts1739732402083,47,35,26,22
4d0c952b,ts1739732402097,0,6,13,16
4d0c952b,ts1739732402107,51,37,29,25
4d0c952b,ts1739732402118,0,0,9,15
4d0c952b,ts1739732402130,52,35,27,23
4d0c952b,ts1739732402140,0,2,11,16
4d0c952b,ts1739732402152,55,34,27,23
4d0c952b,ts1739732402162,0,6,13,17
4d0c952b,ts1739732402173,34,25,22,20
4d0c952b,ts1739732402185,1,10,15,17
4d0c952b,ts1739732402195,23,19,18,18
4d0c952b,ts1739732402206,49,41,32,27
4d0c952b,ts1739732402216,0,1,12,18
4d0c952b,ts1739732402227,49,34,28,25
4d0c952b,ts1739732402239,0,0,9,15
4d0c952b,ts1739732402249,51,34,26,23
4d0c952b,ts1739732402260,0,4,13,16
4d0c952b,ts1739732402271,42,30,25,22
4d0c952b,ts1739732402282,0,4,12,16
4d0c952b,ts1739732402293,34,25,21,20
4d0c952b,ts1739732402304,0,9,14,16
4d0c952b,ts1739732402315,37,28,23,21
4d0c952b,ts1739732402326,22,27,25,24
4d0c952b,ts1739732402336,0,0,8,14
4d0c952b,ts1739732402347,52,35,26,23
4d0c952b,ts1739732402358,0,0,8,14
4d0c952b,ts1739732402369,61,40,29,24
4d0c952b,ts1739732402380,0,0,10,15
4d0c952b,ts1739732402391,39,27,22,20
4d0c952b,ts1739732402402,0,1,9,13
4d0c952b,ts1739732402413,34,24,20,18
4d0c952b,ts1739732402423,10,16,17,17
4d0c952b,ts1739732402435,23,22,21,20
4d0c952b,ts1739732402446,12,17,19,20
4d0c952b,ts1739732402455,0,0,7,12
4d0c952b,ts1739732402468,52,35,26,21
4d0c952b,ts1739732402477,0,0,9,14
4d0c952b,ts1739732402488,53,35,26,23
4d0c952b,ts1739732402499,0,0,8,14
4d0c952b,ts1739732402510,51,33,25,21
4d0c952b,ts1739732402521,0,3,11,15
4d0c952b,ts1739732402532,55,38,29,24
4d0c952b,ts1739732402543,0,9,16,19
4d0c952b,ts1739732402554,32,25,22,22
4d0c952b,ts1739732402565,5,13,17,19
4d0c952b,ts1739732402575,8,9,13,16
4d0c952b,ts1739732402587,44,35,28,24
4d0c952b,ts1739732402597,0,0,9,14
4d0c952b,ts1739732402609,44,30,23,21
4d0c952b,ts1739732402619,0,0,7,12
4d0c952b,ts1739732402631,52,33,24,21
4d0c952b,ts1739732402641,0,10,15,17
4d0c952b,ts1739732402652,39,30,25,22
4d0c952b,ts1739732402663,0,5,12,16
4d0c952b,ts1739732402674,30,22,20,19
4d0c952b,ts1739732402684,2,9,14,16
4d0c952b,ts1739732402695,15,14,15,16
4d0c952b,ts1739732402706,34,29,24,22
4d0c952b,ts1739732402717,0,0,6,12
4d0c952b,ts1739732402729,52,34,25,21
4d0c952b,ts1739732402738,0,0,7,12
4d0c952b,ts1739732402750,64,42,30,24
4d0c952b,ts1739732402761,0,2,11,16
4d0c952b,ts1739732402771,48,37,28,24
4d0c952b,ts1739732402782,0,6,14,18
4d0c952b,ts1739732402794,35,27,23,21
4d0c952b,ts1739732402803,0,9,14,18
4d0c952b,ts1739732402815,24,19,18,19
4d0c952b,ts1739732402826,27,24,23,21
4d0c952b,ts1739732402837,0,0,7,13
4d0c952b,ts1739732402847,53,36,27,23
4d0c952b,ts1739732402858,0,2,11,15
4d0c952b,ts1739732402870,52,36,28,24
4d0c952b,ts1739732402881,0,3,12,16
4d0c952b,ts1739732402891,46,33,26,23
4d0c952b,ts1739732402902,0,4,12,16
4d0c952b,ts1739732402913,38,28,23,21
4d0c952b,ts1739732402924,0,7,13,16
4d0c952b,ts1739732402935,31,26,21,20
4d0c952b,ts1739732402946,10,17,19,19
4d0c952b,ts1739732402956,0,3,9,14
4d0c952b,ts1739732402967,53,37,27,23
4d0c952b,ts1739732402978,0,0,9,14
4d0c952b,ts1739732402989,59,35,27,23
4d0c952b,ts1739732403000,0,0,8,13
4d0c952b,ts1739732403012,43,29,22,20
4d0c952b,ts1739732403021,0,0,9,13
4d0c952b,ts1739732403032,35,24,20,18
4d0c952b,ts1739732403043,7,9,13,15
4d0c952b,ts1739732403054,25,21,19,18
4d0c952b,ts1739732403065,3,11,14,16
4d0c952b,ts1739732403076,7,8,11,13
4d0c952b,ts1739732403087,44,34,26,22
4d0c952b,ts1739732403098,0,6,14,16
4d0c952b,ts1739732403109,52,37,30,25
4d0c952b,ts1739732403120,0,0,10,16
4d0c952b,ts1739732403131,53,36,28,24
4d0c952b,ts1739732403141,0,2,12,16
4d0c952b,ts1739732403152,45,31,25,22
4d0c952b,ts1739732403163,0,5,13,16
4d0c952b,ts1739732403174,38,26,22,20
4d0c952b,ts1739732403185,1,10,15,17
4d0c952b,ts1739732403196,23,19,18,18
4d0c952b,ts1739732403207,49,41,32,27
4d0c952b,ts1739732403217,0,0,12,17
4d0c952b,ts1739732403229,49,34,27,24
4d0c952b,ts1739732403240,0,0,9,15
4d0c952b,ts1739732403250,51,35,27,23
4d0c952b,ts1739732403261,0,4,12,16
4d0c952b,ts1739732403273,41,30,24,22
4d0c952b,ts1739732403283,0,4,12,16
4d0c952b,ts1739732403294,35,25,21,20
4d0c952b,ts1739732403305,0,8,13,16
4d0c952b,ts1739732403316,34,22,20,19
